"","X","Y","ele","time","magvar","geoidheight","name","cmt","desc","src","link1_href","link1_text","link1_type","link2_href","link2_text","link2_type","sym","type","fix","sat","hdop","vdop","pdop","ageofdgpsdata","dgpsid","DistNeigh"
"382",-59.745186,-1.422699,53.99691,"25/08/2022 15:14",NA,NA,"A079A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,78.0140466093579
"383",-59.745042,-1.423208,54.40982,"25/08/2022 15:17",NA,NA,"A079A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,65.2467279264302
"384",-59.677084,-1.841365,54.24117,"26/09/2022 17:46",NA,NA,"A080A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,82.4364443213664
"385",-59.677148,-1.84092,53.64489,"26/09/2022 17:49",NA,NA,"A080A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,42.2765204553371
"386",-59.677225,-1.840467,54.85437,"26/09/2022 17:51",NA,NA,"A080A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,39.5103489208353
"387",-59.677314,-1.840034,54.44359,"26/09/2022 17:54",NA,NA,"A080A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,61.4230268509171
"388",-59.677415,-1.8396,54.2351,"26/09/2022 17:57",NA,NA,"A080A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,33.1174765910002
"389",-59.677761,-1.83925,54.77724,"26/09/2022 18:00",NA,NA,"A080A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,9.72747207941398
"390",-59.664904,-1.712264,48.51193,"17/09/2022 20:23",NA,NA,"A081A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,657.727167191613
"391",-59.664915,-1.711826,48.94163,"17/09/2022 20:29",NA,NA,"A081A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,621.242350023097
"392",-59.664902,-1.71138,49.72481,"17/09/2022 20:33",NA,NA,"A081A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,587.857858872429
"393",-59.664909,-1.710947,49.13023,"17/09/2022 20:37",NA,NA,"A081A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,556.014848785918
"394",-59.664815,-1.710468,48.85137,"17/09/2022 20:42",NA,NA,"A081A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,533.013267437472
"395",-59.664789,-1.710201,48.75594,"17/09/2022 20:48",NA,NA,"A081A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,519.656480956216
"396",-59.593974,-1.793634,52.64292,"28/09/2022 19:00",NA,NA,"A082A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1537.68273292862
"397",-59.593564,-1.793744,51.40606,"28/09/2022 19:06",NA,NA,"A082A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1542.66926798504
"398",-59.59317,-1.793823,49.9571,"28/09/2022 19:11",NA,NA,"A082A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1551.51073105891
"399",-59.592734,-1.793972,50.45573,"28/09/2022 19:15",NA,NA,"A082A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1556.57207928786
"400",-59.592333,-1.793966,49.68537,"28/09/2022 19:19",NA,NA,"A082A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1576.79478440317
"401",-59.59187,-1.793933,48.67306,"28/09/2022 19:27",NA,NA,"A082A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1603.90889094103
"402",-59.469196,-1.818064,50.11116,"20/10/2022 19:30",NA,NA,"A084A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,363.029601363267
"403",-59.469018,-1.818497,50.01493,"20/10/2022 19:32",NA,NA,"A084A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,348.812172966933
"404",-59.469047,-1.818945,50.12888,"20/10/2022 19:33",NA,NA,"A084A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,313.580974602967
"405",-59.469118,-1.819361,50.70929,"20/10/2022 19:38",NA,NA,"A084A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,280.568562847365
"406",-59.469142,-1.819836,50.40359,"20/10/2022 19:39",NA,NA,"A084A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,254.160440427757
"407",-59.46915,-1.82026,49.56719,"20/10/2022 19:42",NA,NA,"A084A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,239.505851963209
"408",-59.874278,-1.568086,55.71848,"31/08/2022 20:04",NA,NA,"A086A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,229.503825876328
"409",-59.873793,-1.567946,55.66853,"31/08/2022 20:07",NA,NA,"A086A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,224.197140044838
"410",-59.873315,-1.567846,56.09384,"31/08/2022 20:12",NA,NA,"A086A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,195.837155692023
"411",-59.872655,-1.568038,55.83617,"31/08/2022 20:15",NA,NA,"A086A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,142.670976755396
"412",-59.872078,-1.567973,54.31669,"31/08/2022 20:22",NA,NA,"A086A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,144.578616756881
"413",-59.8714,-1.567947,54.07881,"31/08/2022 20:26",NA,NA,"A086A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,101.713213230436
"414",-59.737485,-1.412918,52.47758,"25/08/2022 13:59",NA,NA,"A088A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,300.293456163604
"415",-59.737065,-1.4128,52.35499,"25/08/2022 14:10",NA,NA,"A088A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,287.032533595727
"416",-59.736604,-1.412636,51.13075,"25/08/2022 14:18",NA,NA,"A088A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,285.197028818297
"417",-59.73616,-1.412584,51.79022,"25/08/2022 14:23",NA,NA,"A088A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,281.471538810346
"418",-59.735689,-1.412339,53.40354,"25/08/2022 14:35",NA,NA,"A088A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,307.973147294677
"419",-59.735185,-1.412268,53.67297,"25/08/2022 14:39",NA,NA,"A088A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,315.095987500136
"420",-59.664436,-1.775393,55.74857,"25/09/2022 19:29",NA,NA,"A089A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,198.985946541807
"421",-59.66446,-1.774933,56.16174,"25/09/2022 19:31",NA,NA,"A089A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,154.634031266943
"422",-59.664446,-1.774488,55.36164,"25/09/2022 19:34",NA,NA,"A089A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,120.167100138006
"423",-59.664424,-1.773994,55.22674,"25/09/2022 19:36",NA,NA,"A089A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,83.1999911981576
"424",-59.664417,-1.773516,55.72401,"25/09/2022 19:39",NA,NA,"A089A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,67.5190183901522
"425",-59.664408,-1.773059,56.0261,"25/09/2022 19:41",NA,NA,"A089A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,68.7111660385122
"426",-59.679336,-1.579573,55.7189,"14/09/2022 18:08",NA,NA,"A090A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,319.13756371629
"427",-59.679206,-1.579991,55.55627,"14/09/2022 18:12",NA,NA,"A090A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,360.152437338012
"428",-59.679078,-1.580419,55.06813,"14/09/2022 18:16",NA,NA,"A090A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,403.944628521686
"429",-59.679112,-1.581006,55.08853,"14/09/2022 18:20",NA,NA,"A090A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,468.669724911618
"430",-59.679224,-1.581609,56.04443,"14/09/2022 18:29",NA,NA,"A090A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,536.457483635127
"431",-59.679242,-1.582226,56.57738,"14/09/2022 18:35",NA,NA,"A090A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,604.262713115723
"432",-59.845429,-1.509714,48.50696,"01/09/2022 19:26",NA,NA,"A092A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,123.011138170518
"433",-59.845495,-1.509165,51.73103,"01/09/2022 19:32",NA,NA,"A092A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,99.9373631947648
"434",-59.845449,-1.508499,52.4945,"01/09/2022 19:35",NA,NA,"A092A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,105.996782438212
"435",-59.84537,-1.507799,53.37509,"01/09/2022 19:39",NA,NA,"A092A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,83.8951818632339
"436",-59.845302,-1.507269,54.1967,"01/09/2022 19:43",NA,NA,"A092A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,67.6086074478949
"437",-59.845228,-1.506806,54.14993,"01/09/2022 19:45",NA,NA,"A092A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,73.3572901467944
"438",-59.90654,-1.590892,54.60777,"31/08/2022 19:24",NA,NA,"A093A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,263.361702066465
"439",-59.906568,-1.591367,54.78262,"31/08/2022 19:30",NA,NA,"A093A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,211.982500798638
"440",-59.906551,-1.59183,54.71748,"31/08/2022 19:35",NA,NA,"A093A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,161.471586623892
"441",-59.906628,-1.592386,54.61126,"31/08/2022 19:39",NA,NA,"A093A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,105.658862694218
"442",-59.90666,-1.592909,54.57553,"31/08/2022 19:43",NA,NA,"A093A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,55.9234000623735
"443",-59.907073,-1.593337,54.68522,"31/08/2022 19:47",NA,NA,"A093A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,10.5817842440445
"444",-59.705761,-1.664928,66.6691,"16/09/2022 16:41",NA,NA,"A094A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,103.253101684754
"445",-59.705308,-1.664937,63.58104,"16/09/2022 16:47",NA,NA,"A094A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,147.966047652254
"446",-59.704835,-1.664933,62.83781,"16/09/2022 16:50",NA,NA,"A094A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,144.149075716262
"447",-59.704381,-1.664946,62.57713,"16/09/2022 16:54",NA,NA,"A094A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,124.137204961474
"448",-59.703922,-1.66504,59.94171,"16/09/2022 16:59",NA,NA,"A094A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,99.7698197755157
"449",-59.703463,-1.665057,60.27234,"16/09/2022 17:05",NA,NA,"A094A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,75.2687972611399
"450",-59.754262,-1.64781,54.04404,"29/08/2022 14:41",NA,NA,"A095A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,162.427125374092
"451",-59.754731,-1.647782,53.08984,"29/08/2022 14:45",NA,NA,"A095A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,181.018908138849
"452",-59.755255,-1.647801,51.89966,"29/08/2022 14:48",NA,NA,"A095A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,216.54585228518
"453",-59.755703,-1.647805,52.03871,"29/08/2022 14:52",NA,NA,"A095A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,182.398634236583
"454",-59.756241,-1.647816,51.26083,"29/08/2022 14:56",NA,NA,"A095A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,129.816973052424
"455",-59.756728,-1.647839,51.50245,"29/08/2022 15:00",NA,NA,"A095A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,89.2342225562832
"456",-59.736189,-1.592465,47.18924,"31/08/2022 13:28",NA,NA,"A096A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,658.490689938972
"457",-59.735833,-1.592636,49.05626,"31/08/2022 13:33",NA,NA,"A096A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,628.617698821073
"458",-59.735349,-1.592715,49.75716,"31/08/2022 13:37",NA,NA,"A096A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,607.454461740105
"459",-59.734917,-1.592805,50.51698,"31/08/2022 13:42",NA,NA,"A096A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,590.043739742716
"460",-59.734385,-1.592775,51.47573,"31/08/2022 13:45",NA,NA,"A096A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,589.240848576188
"461",-59.73386,-1.592777,51.49693,"31/08/2022 13:48",NA,NA,"A096A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,590.468706320668
"462",-59.815524,-1.530606,74.49023,"01/09/2022 20:21",NA,NA,"A099A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,77.5084002119574
"463",-59.815534,-1.531083,70.70436,"01/09/2022 20:28",NA,NA,"A099A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,81.5120688370701
"464",-59.815413,-1.531515,68.65972,"01/09/2022 20:30",NA,NA,"A099A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,43.2001348476263
"465",-59.815319,-1.531959,66.509,"01/09/2022 20:33",NA,NA,"A099A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,42.5808452092561
"466",-59.815163,-1.532464,65.12118,"01/09/2022 20:37",NA,NA,"A099A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,73.216606708864
"467",-59.815026,-1.532915,62.94379,"01/09/2022 20:40",NA,NA,"A099A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,71.8144625086127
"468",-59.803341,-1.433661,53.95634,"27/08/2022 13:50",NA,NA,"A100A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,389.713197425616
"469",-59.803377,-1.434177,53.23173,"27/08/2022 13:54",NA,NA,"A100A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,355.151471361136
"470",-59.803459,-1.434692,53.58919,"27/08/2022 13:59",NA,NA,"A100A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,331.53466263808
"471",-59.803521,-1.435163,53.6183,"27/08/2022 14:02",NA,NA,"A100A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,316.299275196363
"472",-59.803609,-1.435645,53.31697,"27/08/2022 14:04",NA,NA,"A100A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,311.979014778101
"473",-59.803668,-1.43609,52.91169,"27/08/2022 14:07",NA,NA,"A100A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,313.814207320288
"474",-59.552664,-1.810424,48.78434,"17/10/2022 19:46",NA,NA,"A104A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3470.61103785619
"475",-59.55263,-1.810906,49.41041,"17/10/2022 19:49",NA,NA,"A104A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3498.88153690037
"476",-59.552754,-1.811335,49.10728,"17/10/2022 19:51",NA,NA,"A104A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3498.68197542203
"477",-59.552737,-1.811824,49.26344,"17/10/2022 19:53",NA,NA,"A104A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3446.24923168527
"478",-59.552576,-1.812282,49.74797,"17/10/2022 19:55",NA,NA,"A104A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3400.74554689841
"479",-59.552432,-1.812773,49.65219,"17/10/2022 19:58",NA,NA,"A104A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3351.49770192754
"480",-59.434939,-1.819799,54.88517,"18/10/2022 19:39",NA,NA,"A108A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,289.555429188654
"481",-59.435411,-1.82003,53.88702,"18/10/2022 19:42",NA,NA,"A108A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,325.303494464259
"482",-59.435837,-1.820138,53.86576,"18/10/2022 19:44",NA,NA,"A108A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,352.389365187607
"483",-59.436294,-1.820182,54.6276,"18/10/2022 19:46",NA,NA,"A108A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,379.318997739081
"484",-59.436698,-1.820232,53.08281,"18/10/2022 19:54",NA,NA,"A108A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,406.108633009112
"485",-59.43715,-1.820181,52.78885,"18/10/2022 19:56",NA,NA,"A108A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,428.207947266412
"486",-59.46548,-1.768246,53.99939,"20/10/2022 19:33",NA,NA,"A110A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,23.5615709338167
"487",-59.46505,-1.768169,54.13535,"20/10/2022 19:38",NA,NA,"A110A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,41.7918358053244
"488",-59.464599,-1.768117,54.75008,"20/10/2022 19:40",NA,NA,"A110A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,87.8781432336782
"489",-59.464163,-1.768188,55.01767,"20/10/2022 19:45",NA,NA,"A110A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,97.8112373594831
"490",-59.464185,-1.76815,54.34531,"20/10/2022 19:47",NA,NA,"A110A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,102.240326021986
"491",-59.463735,-1.76822,54.53037,"20/10/2022 19:48",NA,NA,"A110A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,61.6717778305709
"492",-59.463244,-1.768221,53.4668,"20/10/2022 19:50",NA,NA,"A110A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,38.7410638065776
"493",-59.505512,-1.869217,51.55626,"04/10/2022 19:51",NA,NA,"A111A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,4134.93925541829
"494",-59.505428,-1.869686,52.6608,"04/10/2022 19:55",NA,NA,"A111A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,4092.40069828205
"495",-59.505314,-1.870135,52.01756,"04/10/2022 19:58",NA,NA,"A111A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,4053.57394765375
"496",-59.505434,-1.870593,52.27261,"04/10/2022 20:01",NA,NA,"A111A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,4002.3352390765
"497",-59.505465,-1.871132,51.85452,"04/10/2022 20:05",NA,NA,"A111A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3947.6524545881
"498",-59.505448,-1.871634,51.04025,"04/10/2022 20:10",NA,NA,"A111A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3899.21299425078
"499",-59.742998,-1.516649,57.43275,"01/09/2022 17:59",NA,NA,"A113A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,250.13713435211
"500",-59.743433,-1.516752,56.44651,"01/09/2022 18:03",NA,NA,"A113A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,274.274174867105
"501",-59.743863,-1.516822,55.93927,"01/09/2022 18:07",NA,NA,"A113A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,233.753098436701
"502",-59.744448,-1.517016,55.88224,"01/09/2022 18:12",NA,NA,"A113A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,172.905588055699
"503",-59.744991,-1.517119,55.35225,"01/09/2022 18:16",NA,NA,"A113A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,123.14517779938
"504",-59.745552,-1.51723,56.00813,"01/09/2022 18:21",NA,NA,"A113A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,71.7430905055521
"505",-59.580117,-1.765973,49.68285,"04/10/2022 14:50",NA,NA,"A115A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2758.04273059253
"506",-59.579969,-1.766347,51.08131,"04/10/2022 14:55",NA,NA,"A115A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2771.98618098832
"507",-59.579897,-1.766884,51.24107,"04/10/2022 15:03",NA,NA,"A115A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2804.82699358839
"508",-59.579842,-1.767343,50.97331,"04/10/2022 15:06",NA,NA,"A115A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2834.13875285808
"509",-59.579692,-1.767785,51.86777,"04/10/2022 15:12",NA,NA,"A115A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2855.06854608721
"510",-59.579584,-1.768283,51.36278,"04/10/2022 15:15",NA,NA,"A115A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2884.44030971623
